"StartDate","EndDate","Date","TaxonVersionKey","TaxonName","Projection","Precision","SiteName","Recorder","ZeroAbundance","UnderValidation","Sampling.method","County","Abundance_Simplified","Type","lon","lat"
2007-06-25,2007-06-25,2007-06-25,"NBNSYS0000003791","Rumex obtusifolius","OSI",100,"clonanny bog","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.09882672461278,53.1450354668886
2007-06-25,2007-06-25,2007-06-25,"NBNSYS0000004104","Veronica chamaedrys","OSI",100,"cooltaderry","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.17625442406022,53.1599733387021
2007-08-01,2007-08-01,2007-08-01,"NBNSYS0000004104","Veronica chamaedrys","OSI",1000,"monaferrick","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.09909443468707,53.0250784529218
2006-06-15,2006-06-15,2006-06-15,"NBNSYS0000004104","Veronica chamaedrys","OSI",100,"kilbride gravel pit","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.21410103260163,53.134171160972
2007-07-11,2007-07-11,2007-07-11,"NHMSYS0000461949","Polystichum setiferum","OSI",1000,"killeen","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.15817462793499,53.0524686437535
2006-06-06,2006-06-06,2006-06-06,"NBNSYS0000004273","Plantago major","OSI",100,"bracklone infilled canal branch","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.16740732536245,53.1536219134406
2007-08-09,2007-08-09,2007-08-09,"NBNSYS0000004273","Plantago major","OSI",1000,"killinure","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.11177832029979,53.1330022445806
2006-08-05,2006-08-05,2006-08-05,"NBNSYS0000002018","Equisetum palustre","OSI",100,"dairyhill","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.46658908017108,52.8938580055356
2006-06-15,2006-06-15,2006-06-15,"NHMSYS0000464618","Trisetum flavescens","OSI",100,"kilbride gravel pit","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.21410103260163,53.134171160972
2007-07-01,2007-07-31,2007-07-01,"NBNSYS0000004523","Leontodon hispidus","OSI",1000,"fisherstown","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.06774131436525,53.0967227647631
2007-08-01,2007-08-01,2007-08-01,"NBNSYS0000004401","Pulicaria dysenterica","OSI",1000,"inch","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.11399561497764,53.0251904358504
2007-08-02,2007-08-02,2007-08-02,"NBNSYS0000002640","Agrostis stolonifera","OSI",100,"stradbally lake","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.15228481598518,53.0106431130174
2006-09-04,2006-09-04,2006-09-04,"NBNSYS0000004288","Campanula rotundifolia","OSI",1000,"slyne head peninsula","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Galway","Unknown","Plant",-10.1284744027501,53.4241712003367
2006-09-24,2006-09-24,2006-09-24,"NBNSYS0000004288","Campanula rotundifolia","OSI",1000,"inishmore island","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Galway","Unknown","Plant",-9.64413340744326,53.0948308037868
2007-07-11,2007-07-11,2007-07-11,"NBNSYS0000002640","Agrostis stolonifera","OSI",1000,"ballyrider","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.12853452447058,53.0432693994381
2007-07-11,2007-07-11,2007-07-11,"NBNSYS0000003812","Ulmus procera","OSI",1000,"killeen","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.15817462793499,53.0524686437535
2007-07-11,2007-07-11,2007-07-11,"NBNSYS0000003807","Urtica dioica","OSI",100,"kilrory","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.13834093704625,53.0375001358509
2007-07-17,2007-07-17,2007-07-17,"NBNSYS0000003807","Urtica dioica","OSI",1000,"jamestown","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.08247586763784,53.1058229900598
2006-06-06,2006-06-06,2006-06-06,"NBNSYS0000003807","Urtica dioica","OSI",100,"bracklone infilled canal branch","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.16740732536245,53.1536219134406
2006-06-15,2006-06-15,2006-06-15,"NBNSYS0000003807","Urtica dioica","OSI",100,"kilbride gravel pit","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.21410103260163,53.134171160972
2006-06-06,2006-06-06,2006-06-06,"NBNSYS0000004096","Veronica beccabunga","OSI",100,"bracklone infilled canal branch","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.16740732536245,53.1536219134406
2007-07-07,2007-07-07,2007-07-07,"NBNSYS0000003873","Salix cinerea subsp. oleifolia","OSI",1000,"inchacooly","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.09627397491536,53.159842350338
2007-07-07,2007-07-07,2007-07-07,"NBNSYS0000003873","Salix cinerea subsp. oleifolia","OSI",1000,"inchacooly","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.08113432262902,53.1687120552174
2008-09-11,2008-09-11,2008-09-11,"NBNSYS0000003871","Salix cinerea","OSI",100,"manorhamilton town","Jenni Roche","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Leitrim","Unknown","Plant",-8.16895995897475,54.3064212323231
2008-09-12,2008-09-12,2008-09-12,"NBNSYS0000003231","Trifolium pratense","OSI",100,"manorhamilton town","Jenni Roche","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Leitrim","Unknown","Plant",-8.17663326296525,54.3046135537229
2008-09-11,2008-09-11,2008-09-11,"NBNSYS0000003211","Ulex europaeus","OSI",100,"manorhamilton town","Jenni Roche","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Leitrim","Unknown","Plant",-8.16895995897475,54.3064212323231
2008-09-12,2008-09-12,2008-09-12,"NBNSYS0100003460","Hieracium agg.","OSI",100,"manorhamilton town","Jenni Roche","False","False","Field survey using 2 m x 2 m quadrats, recording higher plant species on a presence/absence basis","Leitrim","Unknown","Plant",-8.17663326296525,54.3046135537229
2009-09-08,2009-09-08,2009-09-08,"NBNSYS0000003631","Myrica gale","OSI",1,"keelogyboy lough","Faith Wilson","False","False","Site survey","Sligo","Unknown","Plant",-8.35533128015767,54.2883909814698
2008-09-01,2008-09-30,2008-09-01,"NHMSYS0000460927","Narthecium ossifragum","OSI",1,"bunefedia a","Faith Wilson","False","False","Site survey","Sligo","Unknown","Plant",-8.68446222884958,54.2346605005798
2008-09-01,2008-09-30,2008-09-01,"NHMSYS0000460927","Narthecium ossifragum","OSI",1,"cleavry lough","Faith Wilson","False","False","Site survey","Sligo","Unknown","Plant",-8.38915849692343,54.0809587604679
2010-09-15,2010-09-15,2010-09-15,"NHMSYS0000460927","Narthecium ossifragum","OSI",1,"culdaly flush","Faith Wilson","False","False","Site survey","Sligo","Unknown","Plant",-8.98590592184543,54.0362315297272
2010-09-14,2010-09-14,2010-09-14,"NHMSYS0000460927","Narthecium ossifragum","OSI",1,"kingswood flush","Faith Wilson","False","False","Site survey","Sligo","Unknown","Plant",-8.59154998876141,54.1266716487004
2008-09-01,2008-09-30,2008-09-01,"NBNSYS0000002894","Rorippa nasturtium-aquaticum","OSI",1,"drummaskibbole reedbeds","Faith Wilson","False","False","Site survey","Sligo","Unknown","Plant",-8.48610922630523,54.2292625466154
2010-09-14,2010-09-14,2010-09-14,"NHMSYS0000461107","Nuphar lutea","OSI",100,"lough naskea","Faith Wilson","False","False","Site survey","Sligo","Unknown","Plant",-8.98424903032656,54.0294079975414
2010-09-14,2010-09-14,2010-09-14,"NBNSYS0000003512","Parnassia palustris","OSI",1,"kingswood flush","Faith Wilson","False","False","Site survey","Sligo","Unknown","Plant",-8.59154998876141,54.1266716487004
2009-09-25,2009-09-25,2009-09-25,"NBNSYS0000003512","Parnassia palustris","OSI",1,"lisnarawer fen","Faith Wilson","False","False","Site survey","Sligo","Unknown","Plant",-8.64486561878077,54.2297489612123
2011-07-19,2011-07-19,2011-07-19,"NBNSYS0000004130","Pedicularis palustris","OSI",1,"ballynacarrow south","Faith Wilson","False","False","Site survey","Sligo","Unknown","Plant",-8.5653086062068,54.1383599877249
2010-09-15,2010-09-15,2010-09-15,"NBNSYS0000004130","Pedicularis palustris","OSI",1,"letterbrone fen","Faith Wilson","False","False","Site survey","Sligo","Unknown","Plant",-8.95413481847816,54.0391740382403
2007-08-02,2007-08-02,2007-08-02,"NHMSYS0021126374","Scorzoneroides autumnalis","OSI",1000,"oughaval","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.12943972267442,52.9983471757058
2006-07-28,2006-07-28,2006-07-28,"NHMSYS0000460024","Knautia arvensis","OSI",100,"cuffsborough crossroads","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.48585038862542,52.8984358835615
2007-06-25,2007-06-25,2007-06-25,"NHMSYS0000460927","Narthecium ossifragum","OSI",100,"clonanny bog","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.09882672461278,53.1450354668886
2006-06-08,2006-06-08,2006-06-08,"NHMSYS0000458790","Festuca rubra","OSI",1000,"ballymorris","Betsy Hickey","False","False","Unknown","Unknown","Unknown","Plant",-7.20124428345768,53.1426218432737
2006-06-01,2006-06-01,2006-06-01,"NBNSYS0000004275","Plantago lanceolata","OSI",1000,"lough fingall complex","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Galway","Unknown","Plant",-8.86698300879755,53.190905632944
2006-06-01,2006-06-01,2006-06-01,"NBNSYS0000004275","Plantago lanceolata","OSI",1000,"lough fingall complex","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Galway","Unknown","Plant",-8.85889464687878,53.191179841986
2006-06-27,2006-06-27,2006-06-27,"NBNSYS0000004275","Plantago lanceolata","OSI",1000,"killeglan grassland","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Roscommon","Unknown","Plant",-8.20626251735984,53.4310578241181
2006-06-27,2006-06-27,2006-06-27,"NBNSYS0000004275","Plantago lanceolata","OSI",1000,"killeglan grassland","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Roscommon","Unknown","Plant",-8.20195107057992,53.426042628292
2006-07-27,2006-07-27,2006-07-27,"NBNSYS0000004275","Plantago lanceolata","OSI",1000,"barrigone","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Limerick","Unknown","Plant",-9.03753891526144,52.600919151423
2006-07-27,2006-07-27,2006-07-27,"NBNSYS0000004275","Plantago lanceolata","OSI",1000,"barrigone","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Limerick","Unknown","Plant",-9.03387850761362,52.5977789109717
2006-07-21,2006-07-21,2006-07-21,"NBNSYS0000004275","Plantago lanceolata","OSI",1000,"kilduff devilsbit mountain","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Tipperary","Unknown","Plant",-7.90733612041712,52.8247254992544
2006-07-21,2006-07-21,2006-07-21,"NBNSYS0000004275","Plantago lanceolata","OSI",1000,"kilduff devilsbit mountain","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Tipperary","Unknown","Plant",-7.90413657647558,52.829323668994
2006-08-17,2006-08-17,2006-08-17,"NBNSYS0000004276","Plantago maritima","OSI",1000,"st johns point","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Donegal","Unknown","Plant",-8.45576343244588,54.5711490618697
2006-08-17,2006-08-17,2006-08-17,"NBNSYS0000004276","Plantago maritima","OSI",1000,"st johns point","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Donegal","Unknown","Plant",-8.45128055039928,54.5698363280035
2006-09-04,2006-09-04,2006-09-04,"NBNSYS0000004276","Plantago maritima","OSI",1000,"slyne head peninsula","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Galway","Unknown","Plant",-10.1282305112807,53.4250113070821
2006-09-24,2006-09-24,2006-09-24,"NBNSYS0000004276","Plantago maritima","OSI",1000,"inishmore island","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Galway","Unknown","Plant",-9.76763156295661,53.1263020186562
2006-08-06,2006-08-06,2006-08-06,"NBNSYS0000004276","Plantago maritima","OSI",1000,"lough carramask complex","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Mayo","Unknown","Plant",-9.23679469252589,53.6973592873309
2006-08-04,2006-08-04,2006-08-04,"NBNSYS0000004276","Plantago maritima","OSI",1000,"lough corrib","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Galway","Unknown","Plant",-9.17723330407565,53.4179257329801
2006-09-29,2006-09-29,2006-09-29,"NBNSYS0000004276","Plantago maritima","OSI",1000,"east burren complex","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Clare","Unknown","Plant",-9.0417557156128,53.1216552055747
2006-09-29,2006-09-29,2006-09-29,"NBNSYS0000004276","Plantago maritima","OSI",1000,"east burren complex","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Clare","Unknown","Plant",-9.03070415409656,53.1404686195623
2006-08-18,2006-08-18,2006-08-18,"NHMSYS0000461832","Polygala serpyllifolia","OSI",1000,"west of ardaramaas road","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Donegal","Unknown","Plant",-8.47490780792777,54.8119654967953
2006-08-17,2006-08-17,2006-08-17,"NHMSYS0000461832","Polygala serpyllifolia","OSI",1000,"st johns point","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Donegal","Unknown","Plant",-8.45576343244588,54.5711490618697
2006-09-14,2006-09-14,2006-09-14,"NHMSYS0000461832","Polygala serpyllifolia","OSI",1000,"inisheer island","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Galway","Unknown","Plant",-9.52585922662083,53.048553700794
2006-06-01,2006-06-01,2006-06-01,"NHMSYS0000461832","Polygala serpyllifolia","OSI",1000,"lough fingall complex","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Galway","Unknown","Plant",-8.88490687926761,53.1873054991849
2006-07-04,2006-07-04,2006-07-04,"NHMSYS0000461832","Polygala serpyllifolia","OSI",1000,"ballyprior grassland","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Laois","Unknown","Plant",-7.12773015827612,52.9900587092847
2006-08-17,2006-08-17,2006-08-17,"NBNSYS0000002949","Polygala vulgaris","OSI",1000,"st johns point","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Donegal","Unknown","Plant",-8.45183367654102,54.5709212378114
2006-09-21,2006-09-21,2006-09-21,"NBNSYS0000002949","Polygala vulgaris","OSI",1000,"black headpoulsallagh complex","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Clare","Unknown","Plant",-9.23207376731007,53.0773527691738
2006-08-04,2006-08-04,2006-08-04,"NBNSYS0000002949","Polygala vulgaris","OSI",1000,"lough corrib","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Galway","Unknown","Plant",-9.22100653061131,53.4658459514745
2006-06-01,2006-06-01,2006-06-01,"NHMSYS0021060392","Potentilla anserina","OSI",1000,"lough fingall complex","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Galway","Unknown","Plant",-8.84701663549568,53.1851546952045
2006-05-24,2006-05-24,2006-05-24,"NHMSYS0021060392","Potentilla anserina","OSI",1000,"clara bog","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Offaly","Unknown","Plant",-7.62454604620614,53.3338846215815
2006-08-18,2006-08-18,2006-08-18,"NBNSYS0000003349","Potentilla erecta","OSI",1000,"west of ardaramaas road","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Donegal","Unknown","Plant",-8.4739663430613,54.812588993129
2006-08-18,2006-08-18,2006-08-18,"NBNSYS0000003349","Potentilla erecta","OSI",1000,"west of ardaramaas road","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Donegal","Unknown","Plant",-8.47475419845748,54.8134572569289
2006-08-08,2006-08-08,2006-08-08,"NBNSYS0000003349","Potentilla erecta","OSI",1000,"bricklieve mountains and keishcorran","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Sligo","Unknown","Plant",-8.42337267988577,54.051393855212
2006-08-08,2006-08-08,2006-08-08,"NBNSYS0000003349","Potentilla erecta","OSI",1000,"bricklieve mountains and keishcorran","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Sligo","Unknown","Plant",-8.41993055506624,54.0461682367185
2006-08-08,2006-08-08,2006-08-08,"NBNSYS0000003349","Potentilla erecta","OSI",1000,"bricklieve mountains and keishcorran","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Sligo","Unknown","Plant",-8.37667971915379,54.0256391316363
2006-08-08,2006-08-08,2006-08-08,"NBNSYS0000003349","Potentilla erecta","OSI",1000,"bricklieve mountains and keishcorran","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Sligo","Unknown","Plant",-8.35742893391345,54.0351759684528
2006-09-06,2006-09-06,2006-09-06,"NBNSYS0000003349","Potentilla erecta","OSI",1000,"inishmaan island","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Galway","Unknown","Plant",-9.60857497940887,53.0792669998903
2006-09-06,2006-09-06,2006-09-06,"NBNSYS0000003349","Potentilla erecta","OSI",1000,"inishmaan island","Dwyer, R., Crowley, W. & Wilson, F.","False","False","Field survey using 2m x 2m quadrats (DAFOR scale)","Galway","Unknown","Plant",-9.59464995800957,53.0747814862833
