RecordKey	SurveyKey	SampleKey	StartDate	EndDate	DateType	Date	TaxonVersionKey	TaxonName	GridReference	East	North	Projection	Precision	SiteKey	SiteName	Recorder	Determiner	ZeroAbundance	UnderValidation	ImagePath	Type of sighting	County	Vice-county	Habitat description	Abundance	Record comment	Life stage	Survey name
99679645628152212			28/05/2020	28/05/2020	D	28/05/2020	NHMSYS0000080190	Martes martes	N761507	276150	250750	OSI	100		Doolistown	Stephen Cummins		False	False			Meath			1			
99679645628151578			17/06/2021	17/06/2021	D	17/06/2021	NHMSYS0000080190	Martes martes	N649821	264950	282150	OSI	100		Maghera	Stephen Quinn		False	False		Sighting of live animal	Cavan						
24870567161108556			03/05/2016	03/05/2016	D	03/05/2016	NHMSYS0020755138	Myodes glareolus	M283285	128350	228550	OSI	100		Menlo Village	Stiofan Creaven		False	False		Sighting of live animal	Galway			1			
24870567161108558			15/09/2016	15/09/2016	D	15/09/2016	NHMSYS0000080188	Vulpes vulpes	M296280	129650	228050	OSI	100		Coolough	Stiofán Creaven		False	False		Sighting of live animal	Galway			1			
24870567161107418			28/11/2016	28/11/2016	D	28/11/2016	NHMSYS0000080191	Meles meles	M289283	128950	228350	OSI	100		Menlo	Stiofán Creaven		False	False		Road Kill	Galway			1			
98363975745408533			09/07/2018	09/07/2018	D	09/07/2018	NHMSYS0000332764	Sciurus carolinensis	T020705	302050	170550	OSI	100		Tomnafinnoge Wood	Michael Mullett		False	False		Sighting of live animal	Wicklow			1			
98363975745409420			10/05/2018	10/05/2018	D	10/05/2018	NHMSYS0000080219	Oryctolagus cuniculus	T221757	322150	175750	OSI	100		Shelton Wood	Michael Mullett		False	False		Sighting of live animal	Wicklow			1			
97209583948268172			11/02/2017	11/02/2017	D	11/02/2017	NBNSYS0000005108	Sciurus vulgaris	S730294	273050	129450	OSI	100		McMurrough	Mr Vance		False	False		Sighting of live animal	Wexford	Wexford		1	Crossing over bridge between woodlands		
98363975745411008			01/12/2018	01/12/2018	D	01/12/2018	NBNSYS0000005133	Lutra lutra	M471194	147150	219450	OSI	100		Rahasane turlough	Niall T. Keogh		False	False		Sighting of live animal	Galway						
100708897597165636			12/09/2021	12/09/2021	D	12/09/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-10.0366270000	53.6084913900	WGS84	100		Rinvyle Point	Niall T. Keogh		False	False			Galway			12			
97209583948268187			14/01/2017	14/01/2017	D	14/01/2017	NHMSYS0000080191	Meles meles	M336245	133650	224550	OSI	100		Rosshill	Niall T. Keogh		False	False		Fresh footprints	Galway			1	Footprints/tracks clearly visible in a muddy section of path.		
97209583948268189			14/02/2017	14/02/2017	D	14/02/2017	NHMSYS0000332764	Sciurus carolinensis	T298956	329850	195650	OSI	100		Tinakilly	Niall T. Keogh		False	False		Sighting of live animal	Wicklow	Wicklow		1			
aef3758c-add6-11e7-a494-00155d018200			06/10/2017	06/10/2017	D	06/10/2017	NHMSYS0000080219	Oryctolagus cuniculus	L901064	90150	206450	OSI	100		Inishmore	Niall T. Keogh		False	False		Sighting of live animal	Galway			20			
98363975745411093			31/12/2018	31/12/2018	D	31/12/2018	NHMSYS0000080190	Martes martes	V721720	72150	72050	OSI	100		Kealariddig, Sneem	Susan Russell		False	False		Sighting of live animal	Kerry						
99928969553388339			23/07/2022	23/07/2022	D	23/07/2022	NHMSYS0000332764	Sciurus carolinensis		-6.2423674000	53.3295505200	WGS84	100		Ballsbridge	Susan Scott		False	False		Sighting of live animal	Dublin			2			
98363975745409118			09/09/2018	09/09/2018	D	09/09/2018	NBNSYS0000005108	Sciurus vulgaris	G850151	185050	315150	OSI	100		Foyoges	Tom Curran		False	False		Sighting of live animal	Sligo			2			
99928969553388005			19/03/2022	19/03/2022	D	19/03/2022	NBNSYS0000005108	Sciurus vulgaris		-6.2893253300	53.2477668300	WGS84	100		Pine Forest	Tony Casey		False	False		Sighting of live animal	Dublin			2			
100708897597164865			10/04/2020	10/04/2020	D	10/04/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M353823	135350	282350	OSI	100		Mace Middle	Vincent Fahy		False	False			Mayo			1			
24716265360745197			13/05/2016	13/05/2016	D	13/05/2016	NHMSYS0000080190	Martes martes	G776774	177650	377450	OSI	100		Brentar Woodland	William Mackey		False	False		Sighting of live animal	Donegal	West Donegal		1			
c7fefdb1-7291-11e7-812e-00155d018200			30/06/2017	30/06/2017	D	30/06/2017	NHMSYS0000080190	Martes martes		-7.2423564300	53.0460577200	WGS84	100		N7	Ricky Whelan		False	False		Road kill	Laois			1			
fe43df52-7da9-11e7-a2af-00155d018200			28/07/2017	28/07/2017	D	28/07/2017	NHMSYS0000080191	Meles meles		-6.1287053600	53.2247222700	WGS84	100		N11	Ricky Whelan		False	False		Road kill	Dublin			1			
97209583948268255			07/02/2017	07/02/2017	D	07/02/2017	NBNSYS0000042516	Lepus timidus subsp. hibernicus	S322975	232250	197550	OSI	100		Roundwood, Mountrath	Ricky Whelan		False	False		Sighting of live animal	Laois	Laois (Queen's County)		1	Crossing Rd		
98363975745408450			17/07/2018	17/07/2018	D	17/07/2018	NBNSYS0000005135	Phoca vitulina	O279263	327950	226350	OSI	100		Dalkey Island	Ronan Browne		False	False		Sighting of live animal	Dublin			35			
100708897597165789			02/04/2022	02/04/2022	D	02/04/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus	L957968	95750	296850	OSI	100		Deradda	Russell Poole		False	False			Mayo			1			
98363975745410003			05/06/2018	05/06/2018	D	05/06/2018	NHMSYS0001699417	Mustela erminea subsp. hibernica	G692318	169250	331850	OSI	100		Carraroe - Drumiskibole	Seamus Feeney		False	False		Road Kill	Sligo			1			
98363975745410139			19/06/2018	19/06/2018	D	19/06/2018	NHMSYS0000080190	Martes martes	G721259	172150	325950	OSI	100		Doonally, Ballygawley	Seamus Feeney		False	False		Sighting of live animal	Sligo			1			
98363975745409252			29/04/2018	29/04/2018	D	29/04/2018	NBNSYS0000005133	Lutra lutra	M008893	100850	289350	OSI	100		Gurteen Lough	Sean Lysaght		False	False			Mayo			1			
99679645628151561			07/09/2021	07/09/2021	D	07/09/2021	NHMSYS0000080190	Martes martes		-8.3825147200	51.8994489200	WGS84	100		Little Island	Sean Pike		False	False		Photographed	Cork			1			
100708897597165838			03/05/2022	03/05/2022	D	03/05/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M708545	170850	254550	OSI	100		Newbridge	Sheila Flanagan		False	False			Galway			1			
99679645628152197			01/07/2020	01/07/2020	D	01/07/2020	NHMSYS0000080190	Martes martes	H735235	273550	323550	OSI	100		Coohey	Sinead Hogan		False	False			Monaghan			1			
24716265360744753			11/04/2016	11/04/2016	D	11/04/2016	NBNSYS0000042516	Lepus timidus subsp. hibernicus	S961040	296150	104050	OSI	100		Kilmore Burrow	Seamus O'Brien		False	False			Wexford	Wexford		1			
24870567161108405			22/10/2016	22/10/2016	D	22/10/2016	NBNSYS0000005078	Erinaceus europaeus	S993070	299350	107050	OSI	100		Ballask, Kilmore	Seamus O'Brien		False	False			Wexford	Wexford		1			
24870567161108285			20/10/2016	20/10/2016	D	20/10/2016	NHMSYS0000332764	Sciurus carolinensis	S967349	296750	134950	OSI	100		Borrmount	Patricia Wood		False	False			Wexford	Wexford		1			
24870567161108287			30/10/2016	30/10/2016	D	30/10/2016	NHMSYS0001699417	Mustela erminea subsp. hibernica	S967349	296750	134950	OSI	100		Borrmount	Patricia Wood		False	False			Wexford	Wexford		1			
d85e083c-4f8e-11e7-a40d-00155d018200			12/06/2017	12/06/2017	D	12/06/2017	NHMSYS0000080219	Oryctolagus cuniculus		-7.8856881200	53.4199172700	WGS84	100		Athlone Greenway	Ray Egan		False	False		Sighting of live animal	Westmeath			1			
98363975745410132			08/04/2018	08/04/2018	D	08/04/2018	NHMSYS0000080190	Martes martes	N385030	238550	203050	OSI	100		Deerpark	Richard Duff		False	False		Sighting of live animal	Laois			2			
100088421757749997			27/12/2022	27/12/2022	D	27/12/2022	NBNSYS0000005121	Mus musculus	N385030	238550	203050	OSI	100		Deerpark	Richard Duff		False	False		Trapped	Laois			2			
100088421757749999			03/12/2022	03/12/2022	D	03/12/2022	NHMSYS0000080190	Martes martes	G274008	127450	300850	OSI	100		Unmoon	Richard Stone		False	False		Road Kill	Mayo			1			
100708897597165556			15/06/2021	15/06/2021	D	15/06/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus	G175050	117550	305050	OSI	100		Massbrook	Richard Stone		False	False			Mayo			1			
98363975745410000			17/08/2018	17/08/2018	D	17/08/2018	NHMSYS0001699417	Mustela erminea subsp. hibernica	M281985	128150	298550	OSI	100		Aghaward	Richard Stone		False	False		Sighting of live animal	Mayo			1			
98363975745409457			10/09/2018	10/09/2018	D	10/09/2018	NHMSYS0000080219	Oryctolagus cuniculus	M285977	128550	297750	OSI	100		Gurteen	Richard Stone		False	False		Sighting of live animal	Mayo						
100708897597166192			14/06/2023	14/06/2023	D	14/06/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-9.1194568300	53.2582097600	WGS84	100		Rusheen Bay	Veronica O'Neill		False	False			Galway			1			
99679645628152251			15/07/2020	15/07/2020	D	15/07/2020	NHMSYS0000080190	Martes martes	O181015	318150	201550	OSI	100		Ballinacor Beg	Wesley Atkinson		False	False			Wicklow						
100708897597164889			16/04/2020	16/04/2020	D	16/04/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-9.6019368000	52.0421196000	WGS84	100		Tomies Wood	William Hunt		False	False			Kerry		Semi-natural woodland	1			
99679645628151622			15/07/2021	15/07/2021	D	15/07/2021	NHMSYS0000080190	Martes martes	T241898	324150	189850	OSI	100		Ballygannon Beg	Zoë Tyner		False	False		Sighting of live animal	Wicklow			1			
24415417615255244			17/01/2016	17/01/2016	D	17/01/2016	NBNSYS0000005108	Sciurus vulgaris	O113236	311350	223650	OSI	100		Hellfire	Zoë Tyner		False	False		Sighting of live animal	Dublin	Dublin		1			
100708897597165399			20/04/2021	20/04/2021	D	20/04/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-9.4483678200	52.8275012000	WGS84	100		Spanish Point	Mary Cleary		False	False			Clare			1			
99928969553388291			18/07/2022	18/07/2022	D	18/07/2022	NHMSYS0000332764	Sciurus carolinensis		-6.1592102100	53.2652209500	WGS84	100		Brennanstown Road, Cabinteely, D 18	Mary Dundon		False	False		Sighting of live animal	Dublin			3			
98363975745408528			09/09/2018	09/09/2018	D	09/09/2018	NHMSYS0000332764	Sciurus carolinensis	T1033	310500	133500	OSI	1000		Blackwater	Mary Foley		False	False			Wexford			1			
d0030838-ecbb-11e7-a3cb-00155d018200			03/12/2017	03/12/2017	D	03/12/2017	NHMSYS0000080212	Rattus norvegicus	T008051	300850	105150	OSI	100		Ballyhealy	Mary Foley		False	False		Sighting of live animal	Wexford			1			
c923705c-6b42-11e7-a99f-00155d018200			14/07/2017	14/07/2017	D	14/07/2017	NBNSYS0000005082	Sorex minutus	T023214	302350	121450	OSI	100		Coolcotts	Mary Foley		False	False		Found dead (not road kill)	Wexford			1			
45d8613e-f333-11e7-a3cb-00155d018200			01/01/2018	01/01/2018	D	01/01/2018	NHMSYS0000080188	Vulpes vulpes	T036184	303650	118450	OSI	100		Starvehall	Mary Foley		False	False			Wexford			1			
99679645628152183			01/07/2020	01/07/2020	D	01/07/2020	NHMSYS0000080190	Martes martes		-7.7022126600	53.0582897000	WGS84	100		Tulla	Sarah Steer		False	False			Offaly			1			
99679645628152190			21/07/2020	21/07/2020	D	21/07/2020	NHMSYS0000080190	Martes martes		-8.6446724300	53.8153651700	WGS84	100		Loughlynn	Sean Burke		False	False			Roscommon			1			
2e82d492-4b70-11e7-a5ab-00155d018200			07/06/2017	07/06/2017	D	07/06/2017	NBNSYS0000042516	Lepus timidus subsp. hibernicus	N774906	277450	290650	OSI	100		Kilmainhamwood	Simone Clavin		False	False		Sighting of live animal	Meath			1			
98363975745409898			09/08/2018	09/08/2018	D	09/08/2018	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-8.7512110800	53.7512684600	WGS84	100		Lecarrow	Sinèad Moran		False	False		Sighting of live animal	Mayo			10			
24716265360745187			09/05/2016	09/05/2016	D	09/05/2016	NBNSYS0000005108	Sciurus vulgaris	H505019	250550	301950	OSI	100		Lavey	Sinead O Reilly		False	False		Sighting of live animal	Cavan	Cavan		1			
99679645628152217			18/07/2020	18/07/2020	D	18/07/2020	NHMSYS0000080190	Martes martes	N505110	250550	211050	OSI	100		Portarlington	Stephen Reilly		False	False			Offaly			1			
24870567161107404			22/10/2016	22/10/2016	D	22/10/2016	NBNSYS0000005108	Sciurus vulgaris	M292281	129250	228150	OSI	100		Menlo	Stiofán Creaven		False	False		Road Kill	Galway			1			
99679645628151581			20/07/2021	20/07/2021	D	20/07/2021	NHMSYS0000080190	Martes martes		-9.7210094300	51.4693511100	WGS84	100		Crookhaven	Stiofán Ó Flannabhra		False	False			Cork						
e6b04630-ca0b-11e7-aa1b-00155d018200			14/05/2017	14/05/2017	D	14/05/2017	NBNSYS0000005133	Lutra lutra	Q989041	98950	104150	OSI	100		Killeentierna	Michael Brosnan		False	False		Sighting of live animal	Kerry			1			
24870567161107377			20/07/2016	20/07/2016	D	20/07/2016	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R422644	142250	164450	OSI	100		Mount Arley, Drumline, Newmarket-on-Fergus, Co. Clare	Monica O'Brien		False	False		Sighting of live animal	Clare	Clare		2			
62e2ee50-527f-11e7-a40d-00155d018200			14/06/2017	14/06/2017	D	14/06/2017	NHMSYS0000080190	Martes martes	N388074	238850	207450	OSI	100		Capard	Muireann Ní Chonaill		False	False		Road Kill	Laois			1			
99679645628151456			12/06/2021	12/06/2021	D	12/06/2021	NHMSYS0000080190	Martes martes	R611574	161150	157450	OSI	100		Castletroy	Neil Coleman		False	False			Limerick						
98363975745411003			31/12/2018	31/12/2018	D	31/12/2018	NBNSYS0000005108	Sciurus vulgaris	R886317	188650	131750	OSI	100		Tipperary	Neil Halligan		False	False		Sighting of live animal	Tipperary						
eaf66b5e-dcfc-11e7-aa69-00155d018200			09/12/2017	09/12/2017	D	09/12/2017	NHMSYS0000080212	Rattus norvegicus	S164289	216450	128950	OSI	100		Clonmel	Neil Halligan		False	False		Sighting of live animal	Tipperary			1			
59b0bfb0-3172-11e7-8717-00155d018201			12/04/2017	12/04/2017	D	12/04/2017	NHMSYS0000080212	Rattus norvegicus		-6.1441300000	53.2620800000	WGS84	100		Kilbogget Park	Niall T. Keogh		False	False		Sighting of live animal	Dublin			1			
98363975745409423			14/04/2018	14/04/2018	D	14/04/2018	NHMSYS0000080219	Oryctolagus cuniculus		-8.9667921200	53.2380372800	WGS84	100		Ardfry	Niall T. Keogh		False	False		Sighting of live animal	Galway			1			
98363975745409425			07/05/2018	07/05/2018	D	07/05/2018	NHMSYS0000080219	Oryctolagus cuniculus	O314067	331450	206750	OSI	100		Kilcoole	Niall T. Keogh		False	False		Sighting of live animal	Wicklow			14			
98363975745409232			05/05/2018	05/05/2018	D	05/05/2018	NBNSYS0000005133	Lutra lutra	S972404	297250	140450	OSI	100		Enniscorthy	Niall T. Keogh		False	False		Sighting of live animal	Wexford			2			
98363975745410796			22/06/2018	22/06/2018	D	22/06/2018	NBNSYS0000005078	Erinaceus europaeus		-6.4167240600	53.9317504900	WGS84	100		M1 near Dundalk	Niall T. Keogh		False	False		Road kill	Louth			1			
98363975745410425			03/07/2018	03/07/2018	D	03/07/2018	NHMSYS0000080188	Vulpes vulpes		-6.4331010400	54.0293357500	WGS84	100		M1 near Thistle Cross	Niall T. Keogh		False	False		Road kill	Louth			1			
100708897597164787			01/03/2020	01/03/2020	D	01/03/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-6.0558205300	53.0570528300	WGS84	100		Blackditch	Niall T. Keogh		False	False			Wicklow			1			
24450234969025234			26/02/2016	26/02/2016	D	26/02/2016	NHMSYS0000080191	Meles meles	O258114	325850	211450	OSI	100		Glen of the Downs	Niall T. Keogh		False	False		Road Kill	Wicklow	Wicklow		1			
97209583948268175			03/01/2017	03/01/2017	D	03/01/2017	NHMSYS0000332764	Sciurus carolinensis	O227247	322750	224750	OSI	100		Cabinteely Park	Niall T. Keogh		False	False		Sighting of live animal	Dublin	Dublin		4			
97209583948268177			04/02/2017	04/02/2017	D	04/02/2017	NBNSYS0000005133	Lutra lutra	M299243	129950	224350	OSI	100		Claddagh Beach	Niall T. Keogh		False	False		Sighting of live animal	Galway			1			
97209583948268182			04/01/2017	04/01/2017	D	04/01/2017	NHMSYS0000332764	Sciurus carolinensis	O234241	323450	224150	OSI	100		Lehaunstown	Niall T. Keogh		False	False		Sighting of live animal	Dublin	Dublin		1			
97209583948268184			14/02/2017	14/02/2017	D	14/02/2017	NBNSYS0000005144	Cervus nippon	O208166	320850	216650	OSI	100		Powerscourt House & Gardens	Niall T. Keogh		False	False		Sighting of live animal	Wicklow	Wicklow		1	Stag		
24870567161108183			10/08/2016	10/08/2016	D	10/08/2016	NHMSYS0000080188	Vulpes vulpes	O240256	324050	225650	OSI	100		Auburn Avenue	Niall T. Keogh		False	False		Sighting of live animal	Dublin	Dublin		1			
24870567161108185			07/08/2016	07/08/2016	D	07/08/2016	NBNSYS0000005137	Halichoerus grypus	T118035	311850	103550	OSI	100		Carnsore Point	Niall T. Keogh		False	False		Sighting of live animal	Wexford	Wexford		3			
24870567161108208			17/08/2016	17/08/2016	D	17/08/2016	NHMSYS0000080188	Vulpes vulpes	O240260	324050	226050	OSI	100		Rochestown Park	Niall T. Keogh		False	False		Sighting of live animal	Dublin	Dublin		1			
24870567161108210			20/11/2016	20/11/2016	D	20/11/2016	NBNSYS0000042516	Lepus timidus subsp. hibernicus	T057057	305750	105750	OSI	100		Tacumshin	Niall T. Keogh		False	False		Sighting of live animal	Galway			1			
24870567161108215			27/08/2016	27/08/2016	D	27/08/2016	NBNSYS0000042516	Lepus timidus subsp. hibernicus	Q704483	70450	148350	OSI	100		The Fodry, Loop Head	Niall T. Keogh		False	False		Sighting of live animal	Clare	Clare		2			
24870567161108217			18/06/2016	18/06/2016	D	18/06/2016	NBNSYS0000042516	Lepus timidus subsp. hibernicus	T080239	308050	123950	OSI	100		Wexford Wildfowl Reserve	Niall T. Keogh		False	False		Sighting of live animal	Wexford	Wexford		2			
99679645628152224			21/05/2020	21/05/2020	D	21/05/2020	NHMSYS0000080190	Martes martes		-6.1887303900	54.0931718400	WGS84	100		Rostrevor	Tara Daly		False	False			Down			1			
100182717261476997			09/01/2023	09/01/2023	D	09/01/2023	NBNSYS0000005108	Sciurus vulgaris	R332752	133250	175250	OSI	100		Ballybeg	Therese Murphy		False	False		Sighting of live animal	Clare			1			
24870567161108415			14/08/2016	14/08/2016	D	14/08/2016	NHMSYS0000080219	Oryctolagus cuniculus	T001095	300150	109550	OSI	100		Heavenstown, Kilmore	Seamus O'Brien		False	False			Wexford	Wexford		1			
98363975745409461			26/06/2018	26/06/2018	D	26/06/2018	NHMSYS0000080219	Oryctolagus cuniculus		-7.4443693100	52.4753334300	WGS84	100		Killamery	Seamus Sweeney		False	False		Sighting of live animal	Kilkenny			1			
24870567161108432			14/10/2016	14/10/2016	D	14/10/2016	NBNSYS0000005133	Lutra lutra		-7.6591800000	52.3592900000	WGS84	100		River Suir	Seamus Sweeney		False	False		Sighting of live animal	Tipperary			2			
24870567161108433			21/10/2016	21/10/2016	D	21/10/2016	NHMSYS0000080188	Vulpes vulpes		-6.1977100000	53.2900800000	WGS84	100		Stillorgan	Seamus Sweeney		False	False		Sighting of live animal	Dublin						
100708897597164759			29/01/2020	29/01/2020	D	29/01/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	G825786	182550	378650	OSI	100		Turrishill, Mountcharles	Terry McMonagle		False	False			Donegal			2			
98363975745409108			18/09/2018	18/09/2018	D	18/09/2018	NBNSYS0000005108	Sciurus vulgaris	G825786	182550	378650	OSI	100		Mountcharles, Co.Donegal	Terry McMonagle		False	False		Sighting of live animal	Donegal			1			
98363975745409111			25/09/2018	25/09/2018	D	25/09/2018	NBNSYS0000005108	Sciurus vulgaris	G825786	182550	378650	OSI	100		Mountcharles, Co.Donegal	Terry McMonagle		False	False		Sighting of live animal	Donegal			1			
100708897597165929			03/07/2022	03/07/2022	D	03/07/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus	G825786	182550	378650	OSI	100		Turrishill, Mountcharles	Terry McMonagle		False	False			Donegal			1			
100708897597165059			25/06/2020	25/06/2020	D	25/06/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	G825786	182550	378650	OSI	100		Turrishill, Mountcharles	Terry McMonagle		False	False			Donegal			1			
100708897597165361			30/03/2021	30/03/2021	D	30/03/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus	G825786	182550	378650	OSI	100		Turrishill, Mountcharles	Terry McMonagle		False	False			Donegal			1			
100708897597165393			18/04/2021	18/04/2021	D	18/04/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus	G825786	182550	378650	OSI	100		Turrishill, Mountcharles	Terry McMonagle		False	False			Donegal			2			
100708897597165091			19/07/2020	19/07/2020	D	19/07/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	G967843	196750	384350	OSI	100		Lough Eske	Terry McMonagle		False	False			Donegal			2			
100708897597165127			25/08/2020	25/08/2020	D	25/08/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	G860804	186050	380450	OSI	100		Ednamuck	Terry McMonagle		False	False			Donegal			1			
24870567161108030			24/08/2016	24/08/2016	D	24/08/2016	NHMSYS0000080219	Oryctolagus cuniculus	T027215	302750	121550	OSI	100		Coolcotts	Mary Foley		False	False			Wexford	Wexford		1			
99679645628152037			10/12/2020	10/12/2020	D	10/12/2020	NHMSYS0000080190	Martes martes	N492684	249250	268450	OSI	100		Castlepollard	Mary Stefanazzi		False	False			Westmeath			1			
100708897597164924			28/04/2020	28/04/2020	D	28/04/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R300752	130050	175250	OSI	100		Kilmaley	Megan Gilchrist		False	False			Clare			2			
53a5cc07-b96c-11e7-a266-00155d018200			21/07/2017	21/07/2017	D	21/07/2017	NHMSYS0000080190	Martes martes	M878051	187850	205150	OSI	100		Portland, Lorrha	Mel Kelly		False	False		Sighting of live animal	Tipperary			2			
c472b324-d879-11e7-93d7-00155d018200			01/12/2017	01/12/2017	D	01/12/2017	NHMSYS0000332764	Sciurus carolinensis	S967348	296750	134850	OSI	100		Borrmount, Enniscorthy	Patricia Wood		False	False			Wexford			1			
dfc66f68-ee72-11e7-a3cb-00155d018200			10/12/2017	10/12/2017	D	10/12/2017	NHMSYS0000332764	Sciurus carolinensis	S967348	296750	134850	OSI	100		Borrmount, Enniscorthy	Patricia Wood		False	False			Wexford			2			
100708897597166246			27/08/2023	27/08/2023	D	27/08/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-6.2859331000	53.4194866000	WGS84	100		Blue Holiday Airport Carpark, Dublin Airport	Paul Smith		False	False			Dublin		Built land	1			
fb5d5295-7073-11e7-812e-00155d018200			23/07/2017	23/07/2017	D	23/07/2017	NBNSYS0000005078	Erinaceus europaeus	O092260	309250	226050	OSI	100		Aylesbury, Old Bawn, Tallaght	R. Dwyer		False	False		Sighting of live animal	Dublin			1			
97209583948268247			21/02/2017	21/02/2017	D	21/02/2017	NBNSYS0000005078	Erinaceus europaeus	S209221	220950	122150	OSI	100		Clonmel	Rhys Bowen		False	False			Tipperary	South Tipperary		1			
97209583948268248			21/02/2017	21/02/2017	D	21/02/2017	NHMSYS0000080219	Oryctolagus cuniculus	O011418	301150	241850	OSI	100		Dunboune Castle	Rhys Bowen		False	False			Meath	Meath		3			
24870567161108364			23/06/2016	23/06/2016	D	23/06/2016	NHMSYS0000080219	Oryctolagus cuniculus	S176219	217650	121950	OSI	100		Marlifeild, Clommel	Rhys Bowen		False	False		Sighting of live animal	Tipperary	South Tipperary		3			
24870567161108365			17/09/2016	17/09/2016	D	17/09/2016	NBNSYS0000005133	Lutra lutra	S178216	217850	121650	OSI	100		Marlifeild, Clonmel	Rhys Bowen		False	False		Sighting of live animal	Tipperary	South Tipperary		1			
24716265360745122			08/05/2016	08/05/2016	D	08/05/2016	NHMSYS0000080219	Oryctolagus cuniculus	S128266	212850	126650	OSI	100		Barona	Rhys Bowen		False	False		Cat prey	Tipperary	South Tipperary		2			
24716265360745123			08/05/2016	08/05/2016	D	08/05/2016	NHMSYS0000332764	Sciurus carolinensis	S214224	221450	122450	OSI	100		Clonmel	Rhys Bowen		False	False		Sighting of live animal	Tipperary	South Tipperary		1			
24870567161108194			12/11/2016	12/11/2016	D	12/11/2016	NBNSYS0000005135	Phoca vitulina	M325238	132550	223850	OSI	100		Islet east of Hare Island, Galway	Niall T. Keogh		False	False		Sighting of live animal	Galway			3	Three animals seen		
24870567161108195			12/08/2016	12/08/2016	D	12/08/2016	NHMSYS0000080188	Vulpes vulpes	O239243	323950	224350	OSI	100		Kilbogget Park	Niall T. Keogh		False	False		Sighting of live animal	Dublin	Dublin		1			
24870567161108212			27/08/2016	27/08/2016	D	27/08/2016	NBNSYS0000005133	Lutra lutra	Q734505	73450	150550	OSI	100		The Bridge's of Ross	Niall T. Keogh		False	False		Sighting of live animal	Clare	Clare		1			
24870567161108213			20/08/2016	20/08/2016	D	20/08/2016	NBNSYS0000005137	Halichoerus grypus	Q733506	73350	150650	OSI	100		The Bridge's of Ross	Niall T. Keogh		False	False		Sighting of live animal	Clare	Clare		1			
24415417615254880			25/01/2016	25/01/2016	D	25/01/2016	NHMSYS0000332764	Sciurus carolinensis		-6.2577800000	53.3383000000	WGS84	100		St. Stephen's Green	Niall T. Keogh		False	False		Sighting of live animal	Dublin			1			
24415417615254881			13/01/2016	13/01/2016	D	13/01/2016	NBNSYS0000042516	Lepus timidus subsp. hibernicus	O216486	321650	248650	OSI	100		Kilcrea	Niall T. Keogh		False	False		Sighting of live animal	Dublin	Dublin		4			
97209583948268178			21/01/2017	21/01/2017	D	21/01/2017	NBNSYS0000005133	Lutra lutra	M256316	125650	231650	OSI	100		Clooniffe, Lower Lough Corrib	Niall T. Keogh		False	False		Sighting of live animal	Galway			3	Female with two well grown young		
97209583948268181			14/02/2017	14/02/2017	D	14/02/2017	NHMSYS0000332764	Sciurus carolinensis	O237167	323750	216750	OSI	100		Knockmore	Niall T. Keogh		False	False		Sighting of live animal	Wicklow	Wicklow		1			
b687e262-f205-11e7-a3cb-00155d018200			02/08/2017	02/08/2017	D	02/08/2017	NBNSYS0000005108	Sciurus vulgaris		-6.2345651100	53.3920169900	WGS84	100		Cruagh	Sean Higgns		False	False		Sighting of live animal	Dublin			1			
99170913194349580			17/03/2019	17/03/2019	D	17/03/2019	NHMSYS0000080172	Crocidura russula		-7.5103218500	52.1139396200	WGS84	100		Ballyvoyle	Serena Dool, Noah Byrne, Caleb Byrne		False	False		Found dead (Not road kill)	Waterford			1			
100182717261476975			15/01/2023	15/01/2023	D	15/01/2023	NHMSYS0020755138	Myodes glareolus	M784551	178450	255150	OSI	100		Aghrane	Shane Coyle		False	False		Sighting of live animal	Galway			1			
100182717261476976			01/01/2023	01/01/2023	D	01/01/2023	NHMSYS0000080188	Vulpes vulpes	M779548	177950	254850	OSI	100		Aghrane	Shane Coyle		False	False		Sighting of live animal	Galway			1			
100588520250278036			16/04/2023	16/04/2023	D	16/04/2023	NBNSYS0000005108	Sciurus vulgaris	M790539	179050	253950	OSI	100		Aghrane Forest	Shane Coyle		False	False		Sighting of live animal	Galway			1			
