RecordKey	SurveyKey	SampleKey	StartDate	EndDate	DateType	Date	TaxonVersionKey	TaxonName	GridReference	East	North	Projection	Precision	SiteKey	SiteName	Recorder	Determiner	ZeroAbundance	UnderValidation	ImagePath	Survey name	County	Record comment	Abundance	Habitat description	Sampling method
98705666029401774	LaoisEskerSurvey2005		01/07/2005	31/07/2005	O	Jul 2005	NHMSYS0000464701	Ulmus glabra	N471026	247150	202650	OSI	100		Ridge of Maryborough (Knocknagroagh)	Mieke Muyllaert & Mary Tubridy		False	False		Muyllaert, M. & Tubridy, M. (2005) Laois Esker Survey 2005.  Report Prepared for Laois Heritage Forum.  An Action of the Laois Heritage Plan.  Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications		esker grassland and woodland			
98705666029401781	LaoisEskerSurvey2005		01/07/2005	31/07/2005	O	Jul 2005	NHMSYS0000464009	Stellaria media	S480978	248050	197850	OSI	100		The ridge of Maryborough (Downs)	Mieke Muyllaert & Mary Tubridy		False	False		Muyllaert, M. & Tubridy, M. (2005) Laois Esker Survey 2005.  Report Prepared for Laois Heritage Forum.  An Action of the Laois Heritage Plan.  Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications		esker - woodland and grassland			
98705666029401792	LaoisEskerSurvey2005		01/07/2005	31/07/2005	O	Jul 2005	NBNSYS0000003868	Salix caprea	S546914	254650	191450	OSI	100		Timahoe Gravel Pit	Mieke Muyllaert & Mary Tubridy		False	False		Muyllaert, M. & Tubridy, M. (2005) Laois Esker Survey 2005.  Report Prepared for Laois Heritage Forum.  An Action of the Laois Heritage Plan.  Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications		Esker survey segment 9b			
98705666029401799	LaoisEskerSurvey2005		01/07/2005	31/07/2005	O	Jul 2005	NBNSYS0000003316	Filipendula ulmaria	S556947	255650	194750	OSI	100		Stradbally Esker  (south)	Mieke Muyllaert & Mary Tubridy		False	False		Muyllaert, M. & Tubridy, M. (2005) Laois Esker Survey 2005.  Report Prepared for Laois Heritage Forum.  An Action of the Laois Heritage Plan.  Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications		Coillte woodland			
98705666029401957	LaoisEskerSurvey2005		01/07/2005	31/07/2005	O	Jul 2005	NBNSYS0100005722	Taraxacum agg.	S556947	255650	194750	OSI	100		Stradbally Esker  (south)	Mieke Muyllaert & Mary Tubridy		False	False		Muyllaert, M. & Tubridy, M. (2005) Laois Esker Survey 2005.  Report Prepared for Laois Heritage Forum.  An Action of the Laois Heritage Plan.  Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications		Coillte woodland			
23367345401521856	FoulkesN2008-2010		12/07/2008	12/07/2008	D	12/07/2008	NBNSYS0000003949	Fraxinus excelsior	G7050	170500	350500	OSI	1000		Cliffony, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL1	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
23367345401521863	FoulkesN2008-2010		07/08/2008	07/08/2008	D	07/08/2008	NBNSYS0000003430	Crataegus monogyna	G7040	170500	340500	OSI	1000		Drumcliff, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL1	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
23367345401521870	FoulkesN2008-2010		07/08/2008	07/08/2008	D	07/08/2008	NBNSYS0000003412	Prunus spinosa	G7040	170500	340500	OSI	1000		Drumcliff, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL1	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
23367345401521883	FoulkesN2008-2010		31/07/2008	31/07/2008	D	31/07/2008	NBNSYS0000003630	Hedera helix	G3030	130500	330500	OSI	1000		Inishcrone, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL1	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
23367345401521891	FoulkesN2008-2010		31/07/2008	31/07/2008	D	31/07/2008	NBNSYS0000003211	Ulex europaeus	G3030	130500	330500	OSI	1000		Inishcrone, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL1	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
23367345401521898	FoulkesN2008-2010		31/07/2008	31/07/2008	D	31/07/2008	NHMSYS0000455771	Alnus glutinosa	G5030	150500	330500	OSI	1000		Red Hill, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL1	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
23367345401521910	FoulkesN2008-2010		31/07/2008	31/07/2008	D	31/07/2008	NBNSYS0000003438	Sorbus aucuparia	G5030	150500	330500	OSI	1000		Red Hill, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL1	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
23367345401521917	FoulkesN2008-2010		15/07/2008	15/07/2008	D	15/07/2008	NBNSYS0000003430	Crataegus monogyna	G6030	160500	330500	OSI	1000		Beltra, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL1, WL2	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
23367345401521925	FoulkesN2008-2010		15/07/2008	15/07/2008	D	15/07/2008	NBNSYS0000003412	Prunus spinosa	G6030	160500	330500	OSI	1000		Beltra, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL2	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
23367345401521937	FoulkesN2008-2010		11/07/2008	11/07/2008	D	11/07/2008	NBNSYS0000004324	Sambucus nigra	G6020	160500	320500	OSI	1000		Ballynacarrow, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL1	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
23367345401521944	FoulkesN2008-2010		12/07/2008	12/07/2008	D	12/07/2008	NBNSYS0000003949	Fraxinus excelsior	G7020	170500	320500	OSI	1000		Drumfin, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL1	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
23367345401521953	FoulkesN2008-2010		12/07/2008	12/07/2008	D	12/07/2008	NBNSYS0000004324	Sambucus nigra	G7020	170500	320500	OSI	1000		Drumfin, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL1	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
23367345401521965	FoulkesN2008-2010		03/07/2008	03/07/2008	D	03/07/2008	NBNSYS0000003211	Ulex europaeus	G8020	180500	320500	OSI	1000		Drummacool, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL1	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
23367345401521972	FoulkesN2008-2010		08/08/2008	08/08/2008	D	08/08/2008	NBNSYS0000003839	Corylus avellana	G4010	140500	310500	OSI	1000		Aclare, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL1	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
23367345401521980	FoulkesN2008-2010		08/08/2008	08/08/2008	D	08/08/2008	NBNSYS0000003191	Acer pseudoplatanus	G4010	140500	310500	OSI	1000		Aclare, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL1, WL2	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
23367345401521984	FoulkesN2008-2010		08/08/2008	08/08/2008	D	08/08/2008	NBNSYS0000003194	Ilex aquifolium	G4010	140500	310500	OSI	1000		Aclare, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL1, WL2	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
23367345401521991	FoulkesN2008-2010		17/07/2008	17/07/2008	D	17/07/2008	NBNSYS0000003430	Crataegus monogyna	G5010	150500	310500	OSI	1000		Tobercurry, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL1	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
23367345401521998	FoulkesN2008-2010		17/07/2008	17/07/2008	D	17/07/2008	NBNSYS0000003859	Salix alba	G5010	150500	310500	OSI	1000		Tobercurry, Co. Sligo	Neil Foulkes		False	False		Foulkes, N. (2008-2010) A baseline survey of the botanical composition of hedgerows in parts of Counties Sligo and Kerry. Report to Heritage Council and relevant local authorities				WL1	A random sample of hedgerows within the southwesterly 1km square of selected 10km squares were surveyed
98705666029404831	LaoisEskerSurvey2005		17/07/2007	17/07/2007	D	17/07/2007	NBNSYS0000004207	Origanum vulgare	N608085	260850	208550	OSI	100		Grand Canal Ballintogher	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/		towpath, banks			
98705666029404856	LaoisEskerSurvey2005		17/07/2007	17/07/2007	D	17/07/2007	NBNSYS0000002369	Typha latifolia	N615075	261550	207550	OSI	100		Killiglish (motorway)	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/		drainage ditches			
98705666029404881	LaoisEskerSurvey2005		05/07/2007	05/07/2007	D	05/07/2007	NHMSYS0000456969	Castanea sativa	S401787	240150	178750	OSI	100		Moyne	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/					
98705666029404906	LaoisEskerSurvey2005		11/07/2007	11/07/2007	D	11/07/2007	NHMSYS0000455486	Rosa canina	N574084	257450	208450	OSI	100		Ballybrittas	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/		former forestry plantation, fen peat, now WS2			
98705666029406035	LaoisEskerSurvey2005		21/08/2009	21/08/2009	D	21/08/2009	NBNSYS0000003338	Potentilla palustris	N344003	234450	200350	OSI	100		Conlawn Hill	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/					
98705666029406042	LaoisEskerSurvey2005		13/08/2013	13/08/2013	D	13/08/2013	NHMSYS0000460501	Luzula sylvatica	N267038	226750	203850	OSI	100		Wolftrap roadside Laois-Offaly border	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/					
98705666029406053	LaoisEskerSurvey2005		24/08/2009	24/08/2009	D	24/08/2009	NHMSYS0000461832	Polygala serpyllifolia	N345008	234550	200850	OSI	100		Conlawn Hill, Sconce Upper	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/					
98705666029406060	LaoisEskerSurvey2005		23/08/2009	23/08/2009	D	23/08/2009	NBNSYS0000004313	Galium palustre	N370021	237050	202150	OSI	100		Ballyfin Upper	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/					
98705666029406067	LaoisEskerSurvey2005		16/08/2009	16/08/2009	D	16/08/2009	NBNSYS0000002709	Ranunculus repens	N272006	227250	200650	OSI	100		Gorteen River Woodland	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/					
98705666029406078	LaoisEskerSurvey2005		24/08/2009	24/08/2009	D	24/08/2009	NBNSYS0000003510	Chrysosplenium oppositifolium	N367038	236750	203850	OSI	100		Owenass River, Ballyhuppanane	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/					
98705666029406085	LaoisEskerSurvey2005		16/08/2009	16/08/2009	D	16/08/2009	NBNSYS0000002185	Hyacinthoides non-scripta	N286005	228650	200550	OSI	100		Gorteen River wet woodland	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/					
98705666029406092	LaoisEskerSurvey2005		23/08/2009	23/08/2009	D	23/08/2009	NBNSYS0000002499	Molinia caerulea	N372020	237250	202050	OSI	100		Owennahalia river woodland, Deerpark	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/					
23367345401521025	FossPJetal2011		23/06/2011	23/06/2011	D	23/06/2011	NBNSYS0000003829	Betula pubescens	N8198	281307	298147	OSI	1000		Enagh (Farney by) fen	P. Foss, P. Crushell & C. Brennan		False	False		Foss, P.J., et. al. (2011) Title: Wetland Survey County Monaghan. Report prepared for Monaghan County Council and The Heritage Council.	Monaghan				Site survey
23367345401521239	FossPJetal2011		23/06/2011	23/06/2011	D	23/06/2011	NBNSYS0000003536	Epilobium hirsutum	N8198	281307	298147	OSI	1000		Enagh (Farney by) fen	P. Foss, P. Crushell & C. Brennan		False	False		Foss, P.J., et. al. (2011) Title: Wetland Survey County Monaghan. Report prepared for Monaghan County Council and The Heritage Council.	Monaghan				Site survey
23367345401521293	FossPJetal2011		23/06/2011	23/06/2011	D	23/06/2011	NHMSYS0000458716	Fallopia japonica	H7620	276300	320700	OSI	1000		Tonyscallon lough	P. Foss, P. Crushell & C. Brennan		False	False		Foss, P.J., et. al. (2011) Title: Wetland Survey County Monaghan. Report prepared for Monaghan County Council and The Heritage Council.	Monaghan				Site survey
23367345401521318	FossPJetal2011		23/06/2011	23/06/2011	D	23/06/2011	NBNSYS0000003949	Fraxinus excelsior	H7620	276300	320700	OSI	1000		Tonyscallon lough	P. Foss, P. Crushell & C. Brennan		False	False		Foss, P.J., et. al. (2011) Title: Wetland Survey County Monaghan. Report prepared for Monaghan County Council and The Heritage Council.	Monaghan				Site survey
23367345401521350	FossPJetal2011		23/06/2011	23/06/2011	D	23/06/2011	NBNSYS0000003162	Geranium robertianum	H7620	276300	320700	OSI	1000		Tonyscallon lough	P. Foss, P. Crushell & C. Brennan		False	False		Foss, P.J., et. al. (2011) Title: Wetland Survey County Monaghan. Report prepared for Monaghan County Council and The Heritage Council.	Monaghan				Site survey
23367345401521393	FossPJetal2011		23/06/2011	23/06/2011	D	23/06/2011	NBNSYS0000002269	Iris pseudacorus	H8303	283551	303164	OSI	1000		Kilmactrasna lough	P. Foss, P. Crushell & C. Brennan		False	False		Foss, P.J., et. al. (2011) Title: Wetland Survey County Monaghan. Report prepared for Monaghan County Council and The Heritage Council.	Monaghan				Site survey
23367345401521507	FossPJetal2011		23/06/2011	23/06/2011	D	23/06/2011	NBNSYS0000003976	Menyanthes trifoliata	N8398	283466	298801	OSI	1000		Killygally fen	P. Foss, P. Crushell & C. Brennan		False	False		Foss, P.J., et. al. (2011) Title: Wetland Survey County Monaghan. Report prepared for Monaghan County Council and The Heritage Council.	Monaghan				Site survey
23367345401521568	FossPJetal2011		23/06/2011	23/06/2011	D	23/06/2011	NHMSYS0000461214	Phragmites australis	H8303	283551	303164	OSI	1000		Kilmactrasna lough	P. Foss, P. Crushell & C. Brennan		False	False		Foss, P.J., et. al. (2011) Title: Wetland Survey County Monaghan. Report prepared for Monaghan County Council and The Heritage Council.	Monaghan				Site survey
23367345401521643	FossPJetal2011		23/06/2011	23/06/2011	D	23/06/2011	NBNSYS0000002709	Ranunculus repens	N8098	280888	298544	OSI	1000		Drummond crossroads	P. Foss, P. Crushell & C. Brennan		False	False		Foss, P.J., et. al. (2011) Title: Wetland Survey County Monaghan. Report prepared for Monaghan County Council and The Heritage Council.	Monaghan				Site survey
23367345401521732	FossPJetal2011		23/06/2011	23/06/2011	D	23/06/2011	NBNSYS0000002386	Schoenoplectus lacustris	H8303	283551	303164	OSI	1000		Kilmactrasna lough	P. Foss, P. Crushell & C. Brennan		False	False		Foss, P.J., et. al. (2011) Title: Wetland Survey County Monaghan. Report prepared for Monaghan County Council and The Heritage Council.	Monaghan				Site survey
23367345401521750	FossPJetal2011		23/06/2011	23/06/2011	D	23/06/2011	NBNSYS0000156751	Silene flos-cuculi	N8398	283466	298801	OSI	1000		Killygally fen	P. Foss, P. Crushell & C. Brennan		False	False		Foss, P.J., et. al. (2011) Title: Wetland Survey County Monaghan. Report prepared for Monaghan County Council and The Heritage Council.	Monaghan				Site survey
23367345401521813	FossPJetal2011		23/06/2011	23/06/2011	D	23/06/2011	NBNSYS0000002369	Typha latifolia	N8398	283466	298801	OSI	1000		Killygally fen	P. Foss, P. Crushell & C. Brennan		False	False		Foss, P.J., et. al. (2011) Title: Wetland Survey County Monaghan. Report prepared for Monaghan County Council and The Heritage Council.	Monaghan				Site survey
23367345401525512	RichTCG1999-2009		14/06/2007	14/06/2007	D	14/06/2007	NHMSYS0000459605	Hieracium scullyi	V84178144	84175	81445	OSI	10		Lough in Black Valley	Rich, Dr T.C.G., McVeigh, Mr A.M., Hodd, Mr R., MacDaeid, Dr E.C.		False	False		Rich, T.C.G. (1999-2009) Collation of data on Irish Endemic Hawkweeds. Submitted to the National Biodiversity Data Centre		Numerous plants on rocks along the shoreline and on islands. A total of 107 plants seen.			
24837546664009697	StanleyD2009		01/06/2009	30/06/2009	O	Jun 2009	NHMSYS0000464828	Veronica persica		622243	585426	ITM	100		Carrigeen	Dara Stanley		False	False		Stanley, D. (2009).		Study crop: Grass silage. Site: CG51			Site survey
24837546664009704	StanleyD2009		01/06/2009	30/06/2009	O	Jun 2009	NHMSYS0000464828	Veronica persica		686627	630636	ITM	100		Coonogue	Dara Stanley		False	False		Stanley, D. (2009).		Study crop: Winter Oil Seed Rape. Site: OS29			Site survey
24837546664009715	StanleyD2009		04/07/2009	04/07/2009	D	04/07/2009	NBNSYS0000003283	Vicia cracca		678804	620385	ITM	100		Kilbraney	Dara Stanley		False	False		Stanley, D. (2009).		Study crop: Miscanthus. Site: MT4			Site survey
24837546664009722	StanleyD2009		25/05/2009	25/05/2009	D	25/05/2009	NBNSYS0000003290	Vicia sepium		702508	607819	ITM	100		Crossscales	Dara Stanley		False	False		Stanley, D. (2009).		Study crop: Grass silage. Site: CG43			Site survey
24837546664009729	StanleyD2009		28/05/2009	28/05/2009	D	28/05/2009	NBNSYS0000003290	Vicia sepium		663191	649705	ITM	100		Gowran	Dara Stanley		False	False		Stanley, D. (2009).		Study crop: Grass silage. Site: CG50			Site survey
24837546664009740	StanleyD2009		01/06/2009	30/06/2009	O	Jun 2009	NBNSYS0000003290	Vicia sepium		613296	581220	ITM	100		Kilmaloo	Dara Stanley		False	False		Stanley, D. (2009).		Study crop: Winter Wheat. Site: CT38			Site survey
24837546664009747	StanleyD2009		22/06/2009	22/06/2009	D	22/06/2009	NBNSYS0000003290	Vicia sepium		629587	595549	ITM	100		Dungarvan	Dara Stanley		False	False		Stanley, D. (2009).		Study crop: Miscanthus. Site: MG14			Site survey
24837546664009754	StanleyD2009		01/07/2009	31/07/2009	O	Jul 2009	NBNSYS0000003290	Vicia sepium		677138	607826	ITM	100		Saltmills	Dara Stanley		False	False		Stanley, D. (2009).		Study crop: Miscanthus. Site: MG20			Site survey
24837546664009765	StanleyD2009		01/07/2009	31/07/2009	O	Jul 2009	NBNSYS0000002947	Viola arvensis		680967	621353	ITM	100		Crossphilip	Dara Stanley		False	False		Stanley, D. (2009).		Study crop: Miscanthus. Site: MT3			Site survey
24837546664009772	StanleyD2009		07/08/2009	07/08/2009	D	07/08/2009	NBNSYS0000002947	Viola arvensis		691849	647859	ITM	100		Ballindaggan	Dara Stanley		False	False		Stanley, D. (2009).		Study crop: Winter Oil Seed Rape. Site: OS24			Site survey
24837546664009779	StanleyD2009		29/06/2009	29/06/2009	D	29/06/2009	NBNSYS0000002947	Viola arvensis		686627	630636	ITM	100		Coonogue	Dara Stanley		False	False		Stanley, D. (2009).		Study crop: Winter Oil Seed Rape. Site: OS29			Site survey
98705666029406103	LaoisEskerSurvey2005		16/08/2009	16/08/2009	D	16/08/2009	NBNSYS0000002499	Molinia caerulea	N272007	227250	200750	OSI	100		Gorteenameale (WD4 firebreak)	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/					
98705666029406110	LaoisEskerSurvey2005		14/08/2009	14/08/2009	D	14/08/2009	NBNSYS0000002499	Molinia caerulea	N287006	228750	200650	OSI	100		Gorteen River Valley, Moher East	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/					
98705666029406117	LaoisEskerSurvey2005		14/08/2009	14/08/2009	D	14/08/2009	NBNSYS0000003703	Angelica sylvestris	N285007	228550	200750	OSI	100		Gorteen River, Moher East	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/					
98705666029406128	LaoisEskerSurvey2005		13/08/2013	13/08/2013	D	13/08/2013	NBNSYS0000003211	Ulex europaeus	N267038	226750	203850	OSI	100		Wolftrap roadside Laois-Offaly border	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/					
98705666029406135	LaoisEskerSurvey2005		23/08/2009	23/08/2009	D	23/08/2009	NBNSYS0000003211	Ulex europaeus	N366030	236650	203050	OSI	100		Ballyfin Upper, track	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/					
98705666029406142	LaoisEskerSurvey2005		16/08/2009	16/08/2009	D	16/08/2009	NBNSYS0000004198	Mentha aquatica	N272006	227250	200650	OSI	100		Gorteen River Woodland	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/					
98705666029406153	LaoisEskerSurvey2005		23/08/2009	23/08/2009	D	23/08/2009	NBNSYS0000004275	Plantago lanceolata	N370021	237050	202150	OSI	100		Ballyfin Upper	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/					
98705666029406160	LaoisEskerSurvey2005		14/08/2009	14/08/2009	D	14/08/2009	NBNSYS0000003845	Quercus robur	N283033	228350	203350	OSI	100		Baunreagh (Delour valley)	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/		Conifer plantation			
98705666029406167	LaoisEskerSurvey2005		21/08/2009	21/08/2009	D	21/08/2009	NBNSYS0000004333	Lonicera periclymenum	N336004	233650	200450	OSI	100		Derrycon	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/		earth banks, roadside			
98705666029406178	LaoisEskerSurvey2005		23/08/2009	23/08/2009	D	23/08/2009	NBNSYS0000002231	Juncus articulatus	N352028	235250	202850	OSI	100		Conlawn Hill	Mark McCorry		False	False		Tubridy, M. & Hickey, B. (2005-2009) Laois Habitats Survey 2005-2009. Reports Prepared for Laois Heritage Forum. An Action of the Laois Heritage Plan. Funded by Laois County Council and The Heritage Council. https://laois.ie/publications/heritage-publications/					
